,Age,Gender,Weight,Daily Water Intake,Physical Activity Level,Weather,Hydration Level
18028,58,Male,99,2.97,Low,Normal,Good
18029,24,Female,46,1.75,High,Cold,Good
18030,66,Male,46,1.6,Moderate,Normal,Good
18031,45,Female,102,2.39,Low,Cold,Poor
18032,57,Female,84,1.92,Low,Cold,Poor
18033,31,Male,69,4.26,High,Hot,Good
18034,65,Female,92,3.55,Moderate,Hot,Good
18035,66,Male,53,2.01,Moderate,Normal,Good
18036,30,Female,109,3.66,Low,Normal,Good
18037,20,Female,68,2.46,High,Cold,Good
18038,57,Female,46,1.5,Moderate,Normal,Good
18039,65,Male,98,3.19,Low,Hot,Good
18040,48,Male,74,1.78,Low,Cold,Poor
18041,50,Female,85,3.33,Moderate,Hot,Good
18042,63,Male,86,3.56,High,Normal,Good
18043,43,Male,98,4.51,Moderate,Hot,Good
18044,57,Female,51,1.86,Moderate,Cold,Good
18045,57,Male,80,2.98,Low,Hot,Good
18046,37,Female,68,2.46,Low,Normal,Good
18047,66,Female,96,3.51,Moderate,Hot,Good
18048,68,Female,77,3.21,High,Cold,Good
18049,27,Female,82,2.83,Low,Hot,Good
18050,22,Male,75,3.24,Moderate,Hot,Good
18051,58,Female,49,2.59,Moderate,Hot,Good
18052,44,Male,72,2.37,Low,Normal,Good
18053,29,Female,61,2.02,Low,Cold,Good
18054,40,Female,62,2.86,Moderate,Hot,Good
18055,27,Male,83,3.3,High,Normal,Good
18056,61,Male,87,2.81,Low,Hot,Good
18057,28,Male,92,4.69,High,Hot,Good
18058,61,Female,47,1.51,Low,Normal,Good
18059,60,Female,45,1.93,High,Cold,Good
18060,53,Male,50,2.05,Low,Hot,Good
18061,57,Male,90,3.57,Moderate,Hot,Good
18062,40,Male,64,4.11,High,Hot,Good
18063,55,Male,79,2.62,Moderate,Cold,Good
18064,67,Male,91,4.4,High,Hot,Good
18065,40,Female,93,3.11,Moderate,Cold,Good
18066,69,Male,104,3.44,Low,Hot,Good
18067,20,Female,82,3.79,Moderate,Hot,Good
18068,52,Male,103,4.38,Moderate,Hot,Good
18069,43,Male,57,2.88,Low,Hot,Good
18070,36,Female,71,3.45,Moderate,Hot,Good
18071,30,Female,96,3.35,Moderate,Normal,Good
18072,36,Male,47,1.5,Low,Cold,Good
18073,23,Female,57,3.2,High,Hot,Good
18074,44,Female,54,1.77,Low,Cold,Good
18075,64,Female,56,1.79,High,Cold,Good
18076,35,Female,102,3.77,High,Cold,Good
18077,34,Female,108,2.97,Moderate,Cold,Poor
18078,60,Female,99,2.65,Low,Normal,Poor
18079,61,Male,82,3.16,High,Cold,Good
18080,61,Male,93,1.76,Low,Cold,Poor
18081,35,Female,74,2.5,Moderate,Cold,Good
18082,33,Female,81,3.32,High,Normal,Good
18083,56,Male,101,3.77,Moderate,Hot,Good
18084,52,Female,78,3.5,High,Normal,Good
18085,56,Male,106,3.72,Moderate,Normal,Good
18086,52,Female,75,2.16,High,Cold,Poor
18087,32,Female,45,2.44,High,Normal,Good
18088,54,Female,102,3.28,Moderate,Cold,Good
18089,24,Male,87,4.57,High,Hot,Good
18090,19,Female,58,1.82,Moderate,Normal,Good
18091,31,Male,49,1.5,Low,Normal,Good
18092,18,Male,87,3.66,Low,Hot,Good
18093,65,Female,103,4.48,Moderate,Hot,Good
18094,32,Female,90,3.67,High,Normal,Good
18095,68,Male,51,1.5,Low,Normal,Poor
18096,41,Male,63,2.4,Moderate,Normal,Good
18097,33,Male,106,4.58,High,Hot,Good
18098,65,Male,95,3.84,High,Hot,Good
18099,60,Female,68,1.5,Low,Cold,Poor
18100,46,Male,45,1.98,Moderate,Cold,Good
18101,26,Male,59,3.07,Moderate,Hot,Good
18102,33,Female,92,3.84,High,Cold,Good
18103,32,Female,47,1.5,Moderate,Cold,Good
18104,54,Female,103,2.22,Low,Cold,Poor
18105,41,Male,58,1.56,Low,Normal,Poor
18106,52,Female,60,1.8,High,Cold,Good
18107,52,Male,52,2.8,Moderate,Hot,Good
18108,66,Female,79,2.9,High,Cold,Good
18109,62,Male,105,4.39,Moderate,Hot,Good
18110,38,Female,59,2.47,High,Normal,Good
18111,19,Female,50,2.29,Moderate,Normal,Good
18112,40,Female,85,2.32,Low,Cold,Poor
18113,33,Female,48,1.5,Low,Normal,Good
18114,45,Female,94,4.46,High,Hot,Good
18115,45,Female,97,3.65,Moderate,Normal,Good
18116,56,Female,57,1.94,High,Cold,Good
18117,30,Male,103,3.19,Moderate,Normal,Good
18118,45,Male,104,2.72,Low,Normal,Poor
18119,59,Male,49,2.64,Moderate,Hot,Good
18120,47,Female,85,2.69,Moderate,Normal,Good
18121,48,Female,101,3.32,Moderate,Cold,Good
18122,18,Female,53,1.85,Moderate,Normal,Good
18123,29,Male,86,2.92,Moderate,Normal,Good
18124,43,Female,101,3.5,Low,Hot,Good
18125,30,Male,94,3.08,Low,Normal,Good
18126,42,Male,57,3.18,Moderate,Hot,Good
18127,62,Male,56,1.82,High,Cold,Good
18128,18,Male,78,3.33,Low,Hot,Good
18129,38,Female,71,3.55,Moderate,Hot,Good
18130,30,Female,88,3.69,Low,Hot,Good
18131,41,Male,90,2.25,Low,Cold,Poor
18132,55,Male,103,3.55,Low,Hot,Good
18133,58,Female,99,3.06,Low,Hot,Good
18134,44,Female,82,3.52,High,Cold,Good
18135,41,Female,105,4.0,Low,Hot,Good
18136,61,Female,73,1.65,Moderate,Cold,Poor
18137,44,Male,78,2.05,Moderate,Cold,Poor
18138,18,Male,54,3.33,High,Hot,Good
18139,45,Male,105,3.69,Moderate,Normal,Good
18140,45,Female,73,2.03,Low,Normal,Poor
18141,58,Female,75,2.22,High,Cold,Poor
18142,56,Female,86,2.02,Moderate,Cold,Poor
18143,69,Male,55,1.5,Low,Cold,Poor
18144,61,Male,76,2.36,Moderate,Normal,Good
18145,69,Female,83,2.66,High,Cold,Good
18146,45,Female,69,3.09,Low,Hot,Good
18147,63,Male,73,2.4,Moderate,Normal,Good
18148,35,Male,89,2.55,Low,Cold,Poor
18149,41,Female,85,2.9,Low,Normal,Good
18150,21,Male,68,1.5,Low,Cold,Poor
18151,26,Male,99,4.35,High,Hot,Good
18152,20,Female,74,2.89,Low,Hot,Good
18153,49,Female,87,3.61,High,Cold,Good
18154,37,Male,71,3.44,Moderate,Hot,Good
18155,63,Male,63,2.25,High,Cold,Good
18156,31,Female,91,2.8,Moderate,Normal,Good
18157,64,Female,63,2.91,High,Normal,Good
18158,38,Female,65,2.77,Low,Hot,Good
18159,47,Female,86,3.12,High,Cold,Good
18160,63,Male,104,3.71,Moderate,Normal,Good
18161,41,Male,45,1.97,Moderate,Normal,Good
18162,69,Male,79,2.28,Low,Hot,Poor
18163,48,Female,81,2.67,Low,Normal,Good
18164,60,Female,106,2.22,Low,Cold,Poor
18165,55,Male,92,2.38,Low,Cold,Poor
18166,19,Female,108,3.92,Moderate,Cold,Good
18167,36,Female,64,1.81,Low,Cold,Poor
18168,35,Female,75,2.56,Moderate,Cold,Good
18169,62,Male,65,2.39,Moderate,Normal,Good
18170,26,Male,53,2.78,High,Normal,Good
18171,50,Male,45,1.5,Low,Cold,Good
18172,56,Female,56,2.22,Low,Hot,Good
18173,30,Male,94,3.21,Moderate,Cold,Good
18174,44,Male,73,3.23,High,Normal,Good
18175,58,Female,96,4.01,Moderate,Hot,Good
18176,41,Male,84,3.84,High,Normal,Good
18177,59,Male,93,2.09,Low,Cold,Poor
18178,38,Female,66,2.88,High,Normal,Good
18179,37,Male,52,2.11,High,Cold,Good
18180,55,Female,50,1.72,High,Cold,Good
18181,27,Male,55,1.5,Low,Cold,Poor
18182,28,Male,84,2.62,Moderate,Cold,Good
18183,66,Female,101,3.49,Moderate,Normal,Good
18184,46,Male,96,3.36,Low,Normal,Good
18185,49,Female,69,2.76,High,Normal,Good
18186,46,Female,76,4.21,High,Hot,Good
18187,35,Male,56,3.01,High,Normal,Good
18188,37,Male,94,3.36,Moderate,Normal,Good
18189,41,Female,57,2.07,High,Cold,Good
18190,59,Female,70,1.5,Low,Cold,Poor
18191,55,Male,99,3.61,Low,Hot,Good
18192,36,Male,55,2.66,Low,Hot,Good
18193,40,Female,106,3.27,Low,Normal,Good
18194,58,Female,48,1.5,Low,Cold,Good
18195,37,Male,95,3.05,High,Cold,Good
18196,68,Male,107,3.4,Low,Hot,Good
18197,23,Female,52,1.54,Low,Cold,Poor
18198,52,Female,63,1.72,Moderate,Cold,Poor
18199,52,Male,52,1.5,Low,Cold,Poor
18200,37,Female,51,1.79,Low,Normal,Good
18201,34,Male,88,1.84,Low,Cold,Poor
18202,42,Female,91,2.84,Moderate,Cold,Good
18203,48,Male,88,3.1,Moderate,Cold,Good
18204,29,Female,108,2.55,Low,Cold,Poor
18205,40,Male,80,2.29,Low,Normal,Poor
18206,64,Male,100,3.98,High,Normal,Good
18207,22,Female,81,2.56,Moderate,Cold,Good
18208,27,Female,100,3.4,Moderate,Normal,Good
18209,47,Male,66,3.09,Moderate,Hot,Good
18210,55,Female,100,3.87,High,Normal,Good
18211,53,Female,55,2.1,High,Cold,Good
18212,35,Female,78,2.32,Low,Cold,Poor
18213,24,Male,87,3.23,High,Normal,Good
18214,37,Male,51,3.51,High,Hot,Good
18215,54,Male,90,3.12,Moderate,Hot,Good
18216,67,Female,76,2.55,Moderate,Normal,Good
18217,43,Female,74,2.45,Low,Normal,Good
18218,56,Male,53,1.5,Low,Normal,Poor
18219,24,Male,67,4.13,High,Hot,Good
18220,38,Male,67,2.39,Moderate,Normal,Good
18221,54,Male,81,3.05,Moderate,Hot,Good
18222,20,Male,45,1.94,Moderate,Cold,Good
18223,24,Male,102,4.41,High,Normal,Good
18224,31,Male,59,1.98,Moderate,Normal,Good
18225,50,Male,85,3.06,Moderate,Normal,Good
18226,37,Female,94,2.84,Low,Cold,Good
18227,32,Female,54,1.96,Low,Hot,Good
18228,60,Male,109,3.85,Low,Hot,Good
18229,51,Female,92,3.07,Low,Hot,Good
18230,66,Male,47,1.98,Moderate,Normal,Good
18231,47,Female,83,3.68,High,Cold,Good
18232,49,Male,60,1.83,Moderate,Normal,Good
18233,53,Female,76,3.9,High,Hot,Good
18234,44,Male,49,3.34,High,Hot,Good
18235,35,Male,47,1.64,Low,Normal,Good
18236,51,Female,66,2.28,High,Cold,Good
18237,51,Male,92,3.5,High,Normal,Good
18238,36,Male,96,2.74,Low,Normal,Poor
18239,58,Female,109,3.8,High,Normal,Good
18240,50,Female,61,2.65,Moderate,Hot,Good
18241,68,Male,99,3.1,Low,Normal,Good
18242,63,Female,103,2.76,Low,Cold,Poor
18243,37,Male,85,2.33,Moderate,Cold,Poor
18244,24,Female,82,3.81,High,Hot,Good
18245,21,Female,82,3.53,Low,Hot,Good
18246,43,Male,69,2.83,Low,Hot,Good
18247,67,Female,86,2.42,Moderate,Normal,Poor
18248,52,Male,75,2.35,Moderate,Cold,Good
18249,63,Female,61,2.96,High,Normal,Good
18250,43,Male,97,2.91,Low,Cold,Good
18251,58,Female,47,1.5,Low,Normal,Good
18252,53,Male,90,2.34,Moderate,Cold,Poor
18253,67,Female,52,1.8,Low,Hot,Good
18254,32,Female,91,3.96,High,Normal,Good
18255,39,Female,69,2.98,Moderate,Hot,Good
18256,56,Female,51,1.5,Low,Normal,Poor
18257,40,Male,98,2.33,Low,Cold,Poor
18258,38,Male,63,2.93,Low,Hot,Good
18259,36,Male,78,3.18,Moderate,Hot,Good
18260,53,Female,69,2.85,High,Normal,Good
18261,38,Female,78,2.18,Low,Cold,Poor
18262,35,Male,55,1.55,Low,Normal,Poor
18263,66,Male,78,3.23,High,Normal,Good
18264,62,Female,82,4.29,High,Hot,Good
18265,41,Male,104,3.41,High,Cold,Good
18266,46,Female,58,1.74,Low,Normal,Good
18267,25,Female,55,3.05,Moderate,Hot,Good
18268,61,Male,82,3.22,Low,Hot,Good
18269,55,Male,106,2.93,Moderate,Normal,Poor
18270,43,Male,61,3.59,High,Hot,Good
18271,54,Male,71,1.84,Moderate,Cold,Poor
18272,58,Female,69,2.39,Low,Hot,Good
18273,29,Female,93,3.59,Moderate,Hot,Good
18274,59,Female,45,2.2,Moderate,Hot,Good
18275,38,Female,45,2.15,Moderate,Normal,Good
18276,40,Male,47,1.5,Low,Cold,Good
18277,65,Male,106,2.54,Low,Normal,Poor
18278,35,Male,109,3.85,High,Normal,Good
18279,69,Female,65,1.73,Low,Cold,Poor
18280,54,Male,64,3.09,High,Normal,Good
18281,49,Male,97,3.88,Moderate,Hot,Good
18282,48,Female,69,2.74,Moderate,Cold,Good
18283,34,Female,64,2.63,High,Normal,Good
18284,46,Female,94,3.07,High,Cold,Good
18285,45,Female,77,2.89,Moderate,Normal,Good
18286,46,Male,66,2.9,High,Normal,Good
18287,40,Male,47,1.5,Moderate,Cold,Good
18288,57,Female,49,1.5,Moderate,Normal,Good
18289,41,Female,49,3.55,High,Hot,Good
18290,52,Female,86,3.16,Low,Hot,Good
18291,25,Female,72,2.39,High,Cold,Good
18292,40,Female,51,1.5,Low,Normal,Poor
18293,62,Male,101,3.33,Low,Hot,Good
18294,23,Male,54,2.57,High,Cold,Good
18295,69,Female,101,3.98,High,Normal,Good
18296,67,Male,103,2.13,Low,Cold,Poor
18297,18,Female,74,2.41,Low,Normal,Good
18298,25,Female,106,3.61,High,Cold,Good
18299,65,Male,104,2.55,Low,Cold,Poor
18300,55,Male,71,1.56,Low,Cold,Poor
18301,59,Female,86,2.77,Low,Normal,Good
18302,65,Female,75,3.09,Moderate,Hot,Good
18303,58,Male,68,1.65,Moderate,Cold,Poor
18304,68,Male,77,2.45,Low,Hot,Good
18305,43,Female,107,3.51,High,Cold,Good
18306,35,Female,46,2.17,High,Cold,Good
18307,43,Male,83,3.31,Low,Hot,Good
18308,33,Female,71,2.5,High,Cold,Good
18309,59,Female,107,2.74,Low,Normal,Poor
18310,19,Female,58,2.0,Moderate,Normal,Good
18311,41,Female,72,2.93,Low,Hot,Good
18312,42,Female,50,3.52,High,Hot,Good
18313,48,Female,78,1.86,Low,Normal,Poor
18314,45,Female,97,3.32,Moderate,Cold,Good
18315,18,Female,101,4.84,High,Hot,Good
18316,44,Male,93,4.81,High,Hot,Good
18317,23,Female,51,1.67,Moderate,Cold,Good
18318,27,Male,87,3.54,Low,Hot,Good
18319,48,Female,62,1.81,Low,Normal,Poor
18320,45,Male,97,3.49,High,Normal,Good
18321,23,Male,55,1.88,Low,Hot,Good
18322,22,Male,90,3.63,Low,Hot,Good
18323,60,Female,95,2.51,Moderate,Cold,Poor
18324,40,Male,94,3.19,Moderate,Cold,Good
18325,45,Female,88,2.39,Moderate,Cold,Poor
18326,65,Female,61,2.35,High,Normal,Good
18327,47,Female,74,3.08,Moderate,Hot,Good
18328,42,Female,75,4.29,High,Hot,Good
18329,44,Female,98,3.0,Low,Normal,Good
18330,37,Male,100,3.46,Low,Normal,Good
18331,39,Female,106,4.33,Low,Hot,Good
18332,48,Male,59,1.79,Moderate,Cold,Good
18333,48,Male,49,1.5,Low,Normal,Good
18334,45,Female,47,2.4,High,Normal,Good
18335,44,Female,81,3.9,High,Normal,Good
18336,68,Male,98,3.57,Low,Hot,Good
18337,47,Male,87,3.14,High,Normal,Good
18338,43,Male,101,3.61,High,Normal,Good
18339,44,Male,70,2.7,Moderate,Cold,Good
18340,50,Male,104,4.33,High,Hot,Good
18341,41,Male,56,2.08,Low,Normal,Good
18342,38,Female,80,1.83,Low,Cold,Poor
18343,45,Male,68,2.04,Low,Cold,Good
18344,30,Male,45,1.5,Low,Cold,Good
18345,34,Male,85,3.66,Low,Hot,Good
18346,64,Male,71,3.08,High,Normal,Good
18347,57,Female,76,2.48,Low,Hot,Good
18348,29,Male,87,2.68,Low,Normal,Good
18349,33,Male,78,2.59,Moderate,Normal,Good
18350,35,Male,83,3.69,High,Hot,Good
18351,24,Female,50,1.75,High,Cold,Good
18352,18,Female,73,1.91,Low,Cold,Poor
18353,38,Female,93,2.69,Low,Normal,Poor
18354,62,Male,90,3.8,Moderate,Hot,Good
18355,49,Female,57,3.2,High,Normal,Good
18356,18,Female,101,3.44,Moderate,Cold,Good
18357,28,Male,90,2.62,Low,Normal,Poor
18358,24,Male,68,2.41,Moderate,Normal,Good
18359,47,Female,87,3.74,High,Normal,Good
18360,53,Male,45,1.5,Low,Hot,Good
18361,43,Female,74,1.92,Low,Cold,Poor
18362,32,Male,107,3.5,High,Cold,Good
18363,37,Female,66,2.22,Moderate,Normal,Good
18364,53,Female,81,2.93,High,Normal,Good
18365,62,Male,71,2.28,Moderate,Cold,Good
18366,33,Female,98,2.96,Moderate,Normal,Good
18367,50,Female,78,3.24,High,Cold,Good
18368,53,Male,97,3.86,High,Normal,Good
18369,48,Female,48,2.64,High,Hot,Good
18370,36,Female,100,4.05,Low,Hot,Good
18371,65,Male,91,2.51,Low,Cold,Poor
18372,67,Male,51,2.32,High,Cold,Good
18373,64,Female,99,3.97,Moderate,Hot,Good
18374,23,Male,79,3.15,High,Normal,Good
18375,23,Female,107,3.06,Low,Cold,Poor
18376,35,Female,75,3.28,Moderate,Hot,Good
18377,20,Male,106,2.77,Low,Cold,Poor
18378,22,Female,97,4.11,High,Normal,Good
18379,48,Male,60,2.87,High,Cold,Good
18380,58,Female,83,2.06,Low,Cold,Poor
18381,27,Male,76,2.15,Moderate,Cold,Poor
18382,50,Male,82,2.4,Moderate,Cold,Poor
18383,32,Male,52,1.73,Moderate,Cold,Good
18384,52,Female,60,2.38,High,Cold,Good
18385,33,Female,65,3.09,Low,Hot,Good
18386,28,Male,52,2.97,High,Hot,Good
18387,31,Male,93,2.59,Moderate,Cold,Poor
18388,50,Male,68,2.82,High,Normal,Good
18389,32,Female,94,3.99,High,Normal,Good
18390,34,Female,46,3.31,High,Hot,Good
18391,31,Female,56,1.68,Moderate,Cold,Good
18392,68,Male,54,2.37,High,Normal,Good
18393,56,Male,84,4.37,High,Hot,Good
18394,23,Male,75,1.98,Low,Cold,Poor
18395,60,Female,82,2.82,Moderate,Cold,Good
18396,34,Female,61,3.58,High,Hot,Good
18397,56,Female,59,2.29,High,Cold,Good
18398,37,Male,105,3.61,Low,Hot,Good
18399,44,Female,91,3.69,High,Cold,Good
18400,23,Female,85,2.28,Low,Normal,Poor
18401,31,Male,105,3.88,High,Normal,Good
18402,61,Female,49,1.5,Low,Normal,Good
18403,39,Male,84,2.38,Moderate,Cold,Poor
18404,23,Female,83,2.38,Low,Normal,Poor
18405,37,Female,48,2.34,High,Normal,Good
18406,66,Male,53,1.69,Moderate,Cold,Good
18407,20,Female,55,2.93,Moderate,Hot,Good
18408,66,Female,68,2.37,High,Cold,Good
18409,35,Male,50,2.82,High,Normal,Good
18410,60,Male,58,2.62,High,Normal,Good
18411,37,Male,62,3.2,High,Normal,Good
18412,32,Female,45,2.34,Moderate,Hot,Good
18413,51,Male,96,3.14,Moderate,Cold,Good
18414,40,Male,68,2.1,Low,Cold,Good
18415,68,Female,90,4.22,High,Hot,Good
18416,59,Female,58,2.63,Low,Hot,Good
18417,33,Male,76,1.68,Low,Cold,Poor
18418,48,Male,56,2.04,Low,Hot,Good
18419,28,Female,97,4.28,Moderate,Hot,Good
18420,64,Female,71,1.5,Low,Cold,Poor
18421,33,Female,59,3.32,High,Hot,Good
18422,32,Female,89,3.17,Moderate,Normal,Good
18423,51,Female,70,3.3,Moderate,Hot,Good
18424,46,Male,76,2.13,Moderate,Cold,Poor
18425,62,Male,99,3.46,High,Cold,Good
18426,65,Male,103,2.38,Low,Cold,Poor
18427,54,Female,75,2.83,Low,Hot,Good
18428,20,Male,103,5.27,High,Hot,Good
18429,27,Female,47,1.91,High,Cold,Good
18430,45,Male,103,4.69,High,Hot,Good
18431,26,Female,70,1.55,Low,Cold,Poor
18432,44,Male,107,3.81,Moderate,Normal,Good
18433,49,Female,62,1.82,Low,Cold,Poor
18434,39,Male,61,3.02,Moderate,Hot,Good
18435,43,Male,49,1.87,Moderate,Cold,Good
18436,61,Female,68,1.5,Low,Cold,Poor
18437,68,Male,51,1.5,Low,Cold,Poor
18438,61,Male,63,1.5,Low,Cold,Poor
18439,60,Male,88,2.6,Low,Hot,Poor
18440,56,Female,69,3.08,High,Hot,Good
18441,56,Male,103,3.45,High,Cold,Good
18442,33,Male,97,2.96,Moderate,Normal,Good
18443,46,Female,54,2.48,Moderate,Hot,Good
18444,30,Female,98,2.47,Low,Cold,Poor
18445,31,Female,95,2.71,Low,Normal,Poor
18446,55,Male,78,2.21,Moderate,Normal,Poor
18447,40,Male,67,2.5,High,Cold,Good
18448,61,Female,104,4.29,High,Normal,Good
18449,18,Male,63,2.79,Moderate,Normal,Good
18450,51,Female,45,1.71,Moderate,Normal,Good
18451,40,Male,54,2.47,High,Normal,Good
18452,54,Female,46,1.5,Moderate,Cold,Good
18453,63,Female,85,3.24,High,Cold,Good
18454,29,Male,88,3.37,Moderate,Normal,Good
18455,46,Male,85,3.12,Low,Hot,Good
18456,32,Female,106,3.9,High,Cold,Good
18457,51,Male,73,1.67,Low,Cold,Poor
18458,40,Female,62,2.08,Low,Hot,Good
18459,26,Male,64,2.31,Moderate,Cold,Good
18460,38,Male,94,3.11,Low,Normal,Good
18461,62,Female,61,2.79,High,Normal,Good
18462,26,Female,76,2.16,Low,Cold,Poor
18463,45,Female,104,3.76,High,Cold,Good
18464,23,Female,97,4.38,High,Hot,Good
18465,50,Male,69,1.83,Moderate,Cold,Poor
18466,33,Female,57,2.82,High,Normal,Good
18467,18,Female,75,3.29,Moderate,Hot,Good
18468,41,Female,100,2.67,Low,Normal,Poor
18469,45,Male,88,4.26,High,Hot,Good
18470,59,Female,103,3.45,Moderate,Cold,Good
18471,28,Male,48,1.92,High,Cold,Good
18472,41,Female,98,2.66,Low,Normal,Poor
18473,62,Male,61,1.83,Low,Hot,Good
18474,30,Male,95,3.24,Low,Normal,Good
18475,21,Female,53,1.82,Low,Normal,Good
18476,20,Male,101,4.47,Moderate,Hot,Good
18477,46,Female,91,3.03,Low,Normal,Good
18478,22,Male,108,3.16,Moderate,Cold,Poor
18479,52,Female,49,1.5,Moderate,Normal,Good
18480,32,Female,68,2.52,High,Cold,Good
18481,36,Female,89,3.82,Low,Hot,Good
18482,27,Male,89,2.99,High,Cold,Good
18483,62,Female,85,3.88,Moderate,Hot,Good
18484,23,Female,109,3.23,Low,Cold,Poor
18485,65,Male,84,3.22,Moderate,Normal,Good
18486,34,Female,57,2.43,Low,Hot,Good
18487,55,Female,75,2.61,Low,Hot,Good
18488,37,Male,67,3.8,High,Hot,Good
18489,32,Male,82,1.99,Low,Normal,Poor
18490,31,Female,57,2.61,Moderate,Hot,Good
18491,18,Male,54,2.52,Low,Hot,Good
18492,59,Male,80,4.29,High,Hot,Good
18493,38,Female,105,3.58,Moderate,Cold,Good
18494,29,Male,83,2.82,Low,Hot,Good
18495,36,Female,46,1.92,Low,Hot,Good
18496,68,Female,47,2.35,High,Normal,Good
18497,45,Female,85,2.57,Moderate,Normal,Good
18498,30,Female,45,1.5,Low,Normal,Good
18499,69,Male,54,2.64,High,Hot,Good
18500,23,Male,92,3.44,Low,Hot,Good
18501,29,Male,65,2.9,Low,Hot,Good
18502,49,Male,80,2.74,Moderate,Cold,Good
18503,40,Male,99,2.88,Moderate,Cold,Poor
18504,51,Female,64,1.82,Low,Normal,Poor
18505,21,Female,73,2.1,Moderate,Cold,Poor
18506,28,Male,93,2.94,Low,Normal,Good
18507,59,Female,77,2.93,Moderate,Hot,Good
18508,57,Male,81,3.36,High,Normal,Good
18509,41,Male,99,3.99,Low,Hot,Good
18510,61,Female,88,3.58,Moderate,Hot,Good
18511,18,Male,50,2.88,High,Normal,Good
18512,60,Male,56,1.5,Low,Normal,Poor
18513,69,Male,74,3.09,Moderate,Hot,Good
18514,47,Male,99,3.99,High,Normal,Good
18515,35,Female,50,2.59,Low,Hot,Good
18516,37,Female,99,3.01,Low,Normal,Good
18517,19,Female,108,4.26,Low,Hot,Good
18518,41,Male,48,1.74,Moderate,Normal,Good
18519,57,Female,87,2.59,Moderate,Cold,Poor
18520,42,Male,109,4.19,High,Normal,Good
18521,62,Female,77,1.5,Low,Cold,Poor
18522,29,Female,71,1.87,Moderate,Cold,Poor
18523,31,Male,66,3.35,High,Hot,Good
18524,50,Male,101,4.37,High,Hot,Good
18525,35,Female,56,3.33,High,Hot,Good
18526,54,Male,89,3.42,Moderate,Hot,Good
18527,51,Male,51,2.22,Low,Hot,Good
18528,39,Male,48,2.66,High,Hot,Good
18529,63,Female,53,1.5,Low,Normal,Poor
18530,33,Female,95,3.29,High,Cold,Good
18531,36,Male,50,2.48,High,Normal,Good
18532,23,Male,49,1.75,High,Cold,Good
18533,44,Female,89,3.27,Low,Hot,Good
18534,43,Male,72,4.04,High,Hot,Good
18535,42,Female,97,3.64,High,Normal,Good
18536,47,Male,97,3.47,Low,Hot,Good
18537,26,Female,81,3.32,High,Normal,Good
18538,63,Female,70,3.07,High,Hot,Good
18539,54,Female,54,2.38,Low,Hot,Good
18540,42,Male,96,3.94,High,Cold,Good
18541,21,Male,68,2.24,High,Cold,Good
18542,44,Male,109,3.59,High,Cold,Good
18543,30,Female,80,3.33,Low,Hot,Good
18544,22,Male,54,3.12,High,Normal,Good
18545,46,Male,97,3.0,Low,Normal,Good
18546,46,Male,72,2.26,Low,Normal,Good
18547,34,Male,80,2.87,Moderate,Cold,Good
18548,63,Female,89,1.94,Low,Cold,Poor
18549,26,Male,80,3.72,High,Normal,Good
18550,26,Female,94,2.55,Moderate,Cold,Poor
18551,63,Male,91,3.57,High,Cold,Good
18552,50,Female,82,3.76,High,Normal,Good
18553,65,Male,80,1.79,Low,Normal,Poor
18554,27,Female,93,2.5,Moderate,Cold,Poor
18555,25,Male,74,2.49,High,Cold,Good
18556,52,Female,90,3.15,High,Cold,Good
18557,33,Female,54,2.27,Moderate,Normal,Good
18558,67,Female,46,1.82,High,Normal,Good
18559,28,Male,104,4.07,High,Cold,Good
18560,62,Male,81,2.54,Low,Normal,Good
18561,65,Female,108,3.06,Moderate,Cold,Poor
18562,32,Female,95,4.23,Moderate,Hot,Good
18563,38,Male,97,3.28,High,Cold,Good
18564,46,Male,86,3.19,Moderate,Cold,Good
18565,23,Male,79,3.62,High,Normal,Good
18566,44,Male,87,4.07,Moderate,Hot,Good
18567,29,Male,88,3.4,High,Normal,Good
18568,58,Male,69,2.36,High,Cold,Good
18569,19,Male,109,2.66,Low,Cold,Poor
18570,46,Male,58,2.79,High,Normal,Good
18571,39,Male,80,4.0,Moderate,Hot,Good
18572,27,Male,53,2.38,High,Normal,Good
18573,63,Female,91,2.21,Low,Normal,Poor
18574,42,Male,79,3.05,Moderate,Normal,Good
18575,62,Male,99,3.16,High,Cold,Good
18576,58,Male,56,2.19,High,Cold,Good
18577,26,Female,81,1.95,Low,Cold,Poor
18578,36,Female,66,1.72,Moderate,Cold,Poor
18579,36,Male,56,2.9,High,Hot,Good
18580,43,Female,64,2.24,Low,Normal,Good
18581,33,Male,102,3.12,Moderate,Cold,Good
18582,18,Female,49,2.42,Moderate,Hot,Good
18583,38,Male,56,1.94,High,Cold,Good
18584,28,Female,53,1.9,Low,Normal,Good
18585,44,Female,106,3.18,Moderate,Cold,Good
18586,35,Male,46,1.69,Moderate,Normal,Good
18587,56,Male,70,3.15,High,Hot,Good
18588,63,Female,107,3.33,Moderate,Normal,Good
18589,40,Male,61,1.63,Moderate,Cold,Poor
18590,46,Female,96,3.2,Moderate,Normal,Good
18591,41,Female,79,2.97,Moderate,Normal,Good
18592,54,Male,95,4.27,High,Hot,Good
18593,57,Male,79,2.53,Low,Normal,Good
18594,36,Male,69,3.14,High,Cold,Good
18595,48,Male,96,3.7,Moderate,Normal,Good
18596,40,Male,93,3.45,Moderate,Cold,Good
